row  column  layer  Kx  Ky  Kz junk  
16  18  1    4.21536440e-004 4.21536440e-004 4.21536440e-004 0.00000000e+000
16  19  1    2.35674390e-003 2.35674390e-003 2.35674390e-003 0.00000000e+000
16  20  1    4.15804520e-003 4.15804520e-003 4.15804520e-003 0.00000000e+000
16  21  1    3.50310190e-003 3.50310190e-003 3.50310190e-003 0.00000000e+000
17  1  1    8.19372910e-003 8.19372910e-003 8.19372910e-003 0.00000000e+000
17  2  1    1.14335390e-002 1.14335390e-002 1.14335390e-002 0.00000000e+000
17  3  1    1.09294230e-002 1.09294230e-002 1.09294230e-002 0.00000000e+000
17  4  1    4.15425120e-003 4.15425120e-003 4.15425120e-003 0.00000000e+000
17  5  1    7.27884620e-003 7.27884620e-003 7.27884620e-003 0.00000000e+000
17  6  1    2.98068820e-003 2.98068820e-003 2.98068820e-003 0.00000000e+000
17  7  1    2.29076900e-003 2.29076900e-003 2.29076900e-003 0.00000000e+000
17  8  1    2.09480680e-003 2.09480680e-003 2.09480680e-003 0.00000000e+000
17  9  1    1.10851070e-003 1.10851070e-003 1.10851070e-003 0.00000000e+000
17  10  1    3.79465520e-004 3.79465520e-004 3.79465520e-004 0.00000000e+000
17  11  1    6.60870310e-004 6.60870310e-004 6.60870310e-004 0.00000000e+000
17  12  1    3.48021360e-004 3.48021360e-004 3.48021360e-004 0.00000000e+000
17  13  1    1.58315470e-004 1.58315470e-004 1.58315470e-004 0.00000000e+000
17  14  1    7.64901050e-005 7.64901050e-005 7.64901050e-005 0.00000000e+000
17  15  1    9.49950580e-005 9.49950580e-005 9.49950580e-005 0.00000000e+000
17  16  1    2.46768260e-004 2.46768260e-004 2.46768260e-004 0.00000000e+000
17  17  1    2.93134930e-004 2.93134930e-004 2.93134930e-004 0.00000000e+000
17  18  1    2.69558970e-004 2.69558970e-004 2.69558970e-004 0.00000000e+000
17  19  1    7.17994620e-004 7.17994620e-004 7.17994620e-004 0.00000000e+000
17  20  1    2.18170530e-003 2.18170530e-003 2.18170530e-003 0.00000000e+000
17  21  1    1.55938480e-003 1.55938480e-003 1.55938480e-003 0.00000000e+000
18  1  1    1.58822070e-003 1.58822070e-003 1.58822070e-003 0.00000000e+000
18  2  1    3.12578630e-003 3.12578630e-003 3.12578630e-003 0.00000000e+000
18  3  1    1.20204900e-002 1.20204900e-002 1.20204900e-002 0.00000000e+000
18  4  1    2.53021970e-003 2.53021970e-003 2.53021970e-003 0.00000000e+000
18  5  1    4.57604510e-003 4.57604510e-003 4.57604510e-003 0.00000000e+000
18  6  1    4.39895810e-003 4.39895810e-003 4.39895810e-003 0.00000000e+000
18  7  1    1.74211900e-003 1.74211900e-003 1.74211900e-003 0.00000000e+000
18  8  1    2.14642020e-003 2.14642020e-003 2.14642020e-003 0.00000000e+000
18  9  1    1.33471410e-003 1.33471410e-003 1.33471410e-003 0.00000000e+000
18  10  1    1.54553640e-003 1.54553640e-003 1.54553640e-003 0.00000000e+000
18  11  1    1.01301280e-003 1.01301280e-003 1.01301280e-003 0.00000000e+000
18  12  1    6.91372160e-004 6.91372160e-004 6.91372160e-004 0.00000000e+000
18  13  1    2.91309540e-004 2.91309540e-004 2.91309540e-004 0.00000000e+000
18  14  1    4.45351480e-004 4.45351480e-004 4.45351480e-004 0.00000000e+000
18  15  1    2.23041080e-004 2.23041080e-004 2.23041080e-004 0.00000000e+000
18  16  1    3.47437440e-004 3.47437440e-004 3.47437440e-004 0.00000000e+000
18  17  1    5.05178440e-004 5.05178440e-004 5.05178440e-004 0.00000000e+000
18  18  1    1.74302980e-004 1.74302980e-004 1.74302980e-004 0.00000000e+000
18  19  1    1.25287620e-003 1.25287620e-003 1.25287620e-003 0.00000000e+000
18  20  1    3.67897060e-003 3.67897060e-003 3.67897060e-003 0.00000000e+000
18  21  1    7.26743250e-004 7.26743250e-004 7.26743250e-004 0.00000000e+000
19  1  1    5.17210450e-003 5.17210450e-003 5.17210450e-003 0.00000000e+000
19  2  1    6.26471970e-003 6.26471970e-003 6.26471970e-003 0.00000000e+000
19  3  1    1.20630210e-002 1.20630210e-002 1.20630210e-002 0.00000000e+000
19  4  1    5.23749020e-003 5.23749020e-003 5.23749020e-003 0.00000000e+000
19  5  1    8.72155900e-003 8.72155900e-003 8.72155900e-003 0.00000000e+000
19  6  1    6.89993880e-003 6.89993880e-003 6.89993880e-003 0.00000000e+000
19  7  1    4.39929320e-003 4.39929320e-003 4.39929320e-003 0.00000000e+000
19  8  1    8.64461320e-003 8.64461320e-003 8.64461320e-003 0.00000000e+000
19  9  1    1.18461300e-003 1.18461300e-003 1.18461300e-003 0.00000000e+000
19  10  1    1.11142010e-003 1.11142010e-003 1.11142010e-003 0.00000000e+000
19  11  1    8.00293520e-004 8.00293520e-004 8.00293520e-004 0.00000000e+000
19  12  1    7.70024140e-004 7.70024140e-004 7.70024140e-004 0.00000000e+000
19  13  1    2.53807860e-004 2.53807860e-004 2.53807860e-004 0.00000000e+000
19  14  1    1.69468550e-004 1.69468550e-004 1.69468550e-004 0.00000000e+000
19  15  1    1.96211730e-004 1.96211730e-004 1.96211730e-004 0.00000000e+000
19  16  1    3.38585000e-004 3.38585000e-004 3.38585000e-004 0.00000000e+000
19  17  1    1.21528660e-003 1.21528660e-003 1.21528660e-003 0.00000000e+000
19  18  1    3.18117850e-004 3.18117850e-004 3.18117850e-004 0.00000000e+000
19  19  1    6.44692890e-004 6.44692890e-004 6.44692890e-004 0.00000000e+000
19  20  1    2.12310360e-003 2.12310360e-003 2.12310360e-003 0.00000000e+000
19  21  1    1.09174240e-003 1.09174240e-003 1.09174240e-003 0.00000000e+000
20  1  1    9.02960660e-003 9.02960660e-003 9.02960660e-003 0.00000000e+000
20  2  1    1.03565650e-002 1.03565650e-002 1.03565650e-002 0.00000000e+000
20  3  1    8.27882640e-003 8.27882640e-003 8.27882640e-003 0.00000000e+000
20  4  1    2.61951160e-003 2.61951160e-003 2.61951160e-003 0.00000000e+000
20  5  1    1.94850980e-003 1.94850980e-003 1.94850980e-003 0.00000000e+000
20  6  1    2.05699550e-003 2.05699550e-003 2.05699550e-003 0.00000000e+000
20  7  1    1.46567220e-003 1.46567220e-003 1.46567220e-003 0.00000000e+000
20  8  1    2.88932750e-003 2.88932750e-003 2.88932750e-003 0.00000000e+000
20  9  1    1.32540120e-003 1.32540120e-003 1.32540120e-003 0.00000000e+000
20  10  1    2.15031700e-003 2.15031700e-003 2.15031700e-003 0.00000000e+000
20  11  1    1.59134110e-003 1.59134110e-003 1.59134110e-003 0.00000000e+000
20  12  1    3.54027870e-003 3.54027870e-003 3.54027870e-003 0.00000000e+000
20  13  1    8.28372280e-004 8.28372280e-004 8.28372280e-004 0.00000000e+000
20  14  1    6.55696470e-004 6.55696470e-004 6.55696470e-004 0.00000000e+000
20  15  1    7.60167770e-004 7.60167770e-004 7.60167770e-004 0.00000000e+000
20  16  1    4.98045390e-004 4.98045390e-004 4.98045390e-004 0.00000000e+000
20  17  1    1.26282440e-003 1.26282440e-003 1.26282440e-003 0.00000000e+000
20  18  1    9.44134900e-004 9.44134900e-004 9.44134900e-004 0.00000000e+000
20  19  1    7.74960130e-004 7.74960130e-004 7.74960130e-004 0.00000000e+000
20  20  1    1.78756510e-003 1.78756510e-003 1.78756510e-003 0.00000000e+000
20  21  1    2.30509780e-003 2.30509780e-003 2.30509780e-003 0.00000000e+000
21  1  1    9.90293260e-003 9.90293260e-003 9.90293260e-003 0.00000000e+000
21  2  1    1.04821530e-002 1.04821530e-002 1.04821530e-002 0.00000000e+000
21  3  1    5.97460240e-003 5.97460240e-003 5.97460240e-003 0.00000000e+000
21  4  1    4.90022050e-003 4.90022050e-003 4.90022050e-003 0.00000000e+000
21  5  1    2.67938250e-003 2.67938250e-003 2.67938250e-003 0.00000000e+000
21  6  1    1.81388110e-003 1.81388110e-003 1.81388110e-003 0.00000000e+000
21  7  1    3.24344490e-003 3.24344490e-003 3.24344490e-003 0.00000000e+000
21  8  1    2.89707620e-003 2.89707620e-003 2.89707620e-003 0.00000000e+000
21  9  1    1.00985470e-003 1.00985470e-003 1.00985470e-003 0.00000000e+000
21  10  1    2.36236820e-003 2.36236820e-003 2.36236820e-003 0.00000000e+000
21  11  1    1.69150040e-003 1.69150040e-003 1.69150040e-003 0.00000000e+000
21  12  1    1.71957930e-003 1.71957930e-003 1.71957930e-003 0.00000000e+000
21  13  1    4.29154610e-004 4.29154610e-004 4.29154610e-004 0.00000000e+000
21  14  1    3.77751630e-004 3.77751630e-004 3.77751630e-004 0.00000000e+000
21  15  1    7.07946300e-004 7.07946300e-004 7.07946300e-004 0.00000000e+000
21  16  1    2.45967290e-004 2.45967290e-004 2.45967290e-004 0.00000000e+000
21  17  1    1.03548120e-003 1.03548120e-003 1.03548120e-003 0.00000000e+000
21  18  1    9.77494900e-004 9.77494900e-004 9.77494900e-004 0.00000000e+000
21  19  1    1.97187310e-003 1.97187310e-003 1.97187310e-003 0.00000000e+000
21  20  1    2.23403340e-003 2.23403340e-003 2.23403340e-003 0.00000000e+000
21  21  1    8.12303060e-004 8.12303060e-004 8.12303060e-004 0.00000000e+000
